Номер заказа,Дата заказа,Товар,Артикул,Код,Тип,Количество,Цена,Скидка %,НДС %,Сумма,Себестоимость товара ед.,Себестоимость товара общая,Доставка на позицию,Комиссия на позицию,ПОЛНАЯ себестоимость,Прибыль,Маржа %,Источник себестоимости
654697753,2025-09-28 10:49:00.000,Туалетный столик Гламур слоновая кость с подстветкой 120x45x150 см,tsi00001,484766186,product,1.0,79000.0,0.0,0,79000.0,35820.0,35820.0,0.0,9480.0,45300.0,33700.0,42.66,товар
667735319,2025-10-10 11:07:00.000,"Туалетный столик TURAN Lux Gr-Wh 2 80x40x75 см, МДФ, металл",,081322942,product,1.0,120000.0,0.0,0,120000.0,0.0,0.0,0.0,14400.0,14400.0,105600.0,88.0,не найдена
659460596,2025-10-02 19:15:00.000,Туалетный столик Lux белый с черной столешницой 80x40x75см 2ЯЩ,tsi00025,647461287,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
666962756,2025-10-09 16:27:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654642586,2025-09-28 09:54:00.000,Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,228327222,product,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,товар
667185309,2025-10-09 20:03:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,16519.0,63519.0,13481.0,17.51,товар
664548730,2025-10-07 13:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
663387860,2025-10-06 13:42:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
672433229,2025-10-14 08:39:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
666588230,2025-10-09 10:19:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
663391532,2025-10-06 13:43:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654590221,2025-09-28 09:02:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
664551323,2025-10-07 13:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
655750838,2025-09-29 09:31:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
656425969,2025-09-29 20:44:00.000,Система шкаф 4ДСандора белый без зеркал (2 коробки),tsi00033,794400043,product,1.0,106431.0,0.0,0,106431.0,75643.0,75643.0,0.0,20050.72,95693.72,10737.28,10.09,товар
663389873,2025-10-06 13:44:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666962907,2025-10-09 16:29:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
663394026,2025-10-06 13:43:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
671617789,2025-10-13 14:30:00.000,"Комплект Раскладушка темно-серый 28x66x178 см (полосатая раскладушка, матрас серый объемный )",tsi00010,741771691,bundle,1.0,35100.0,0.0,0,35100.0,20519.0,20519.0,0.0,6115.0,26634.0,8466.0,24.12,основной товар (арт. tsi00010)
664555209,2025-10-07 13:50:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
663393266,2025-10-06 13:43:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664553285,2025-10-07 13:50:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654709006,2025-09-28 10:55:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
664553242,2025-10-07 13:50:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654777490,2025-09-28 11:59:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,140000.0,0.0,0,140000.0,0.0,0.0,0.0,16800.0,16800.0,123200.0,88.0,не найдена
668761388,2025-10-11 08:58:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,75000.0,0.0,0,75000.0,48500.0,48500.0,0.0,9000.0,57500.0,17500.0,23.33,основной товар (арт. tsi00022)
657867745,2025-10-01 11:15:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
667128965,2025-10-09 19:16:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667273723,2025-10-09 21:30:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
674588388,2025-10-15 23:46:00.000,Комплект Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,694752649,bundle,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,9240.0,56240.0,20760.0,26.96,основной товар (арт. tsi00002)
666963281,2025-10-09 16:24:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667276747,2025-10-09 21:30:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667129864,2025-10-09 19:17:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660194984,2025-10-03 14:00:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
658195652,2025-10-01 16:24:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
667276783,2025-10-09 21:30:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667132582,2025-10-09 19:17:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00146,137640051_255146512,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654727027,2025-09-28 11:12:00.000,Туалетный столик Грандис белый круглый 120x45x150 см,tsi00004,695409733,product,1.0,69000.0,0.0,0,69000.0,35580.0,35580.0,0.0,8280.0,43860.0,25140.0,36.43,товар
WB4006994877,2025-10-12 17:00:00.000,Комплект Тренажеры-степпер GR-BL01 290,tsi00006,494521093,bundle,1.0,4548.0,0.0,0,4548.0,12101.0,12101.0,0.0,0.0,12101.0,-7553.0,-166.07,основной товар (арт. tsi00006)
660196793,2025-10-03 14:00:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654792353,2025-09-28 12:11:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
660198793,2025-10-03 14:01:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
658451279,2025-10-01 20:23:00.000,Комплект Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,783315461,bundle,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,основной товар (арт. tsi00016)
664194820,2025-10-07 08:23:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660200045,2025-10-03 14:01:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654808044,2025-09-28 12:23:00.000,Туалетный столик Гламур слоновая кость с подстветкой 120x45x150 см,tsi00001,484766186,product,1.0,79000.0,0.0,0,79000.0,35820.0,35820.0,0.0,9480.0,45300.0,33700.0,42.66,товар
674557780,2025-10-15 22:58:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
671405555,2025-10-13 11:25:00.000,"TURAN зеркало Baggy зеркало 630083235 70x90 см, настольное",tsi00150,630083235,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
659353180,2025-10-02 17:27:00.000,Комплект Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,783315461,bundle,2.0,65000.0,0.0,0,130000.0,34218.0,68436.0,0.0,15600.0,84036.0,45964.0,35.36,основной товар (арт. tsi00016)
660200103,2025-10-03 14:01:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
671401747,2025-10-13 11:24:00.000,"TURAN зеркало Baggy зеркало 630083235 70x90 см, настольное",tsi00150,630083235,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654870493,2025-09-28 13:21:00.000,Туалетный столик Lux серый с белой столещницей 80x40x75см 1ЯЩ,tsi00040,302089545,product,1.0,120000.0,0.0,0,120000.0,0.0,0.0,0.0,14400.0,14400.0,105600.0,88.0,не найдена
650956891,2025-09-24 16:59:00.000,Комплект Тумба прикроватная Киото 3Я бежевый 40х40x60см,tsi00016,783315461,bundle,1.0,65000.0,0.0,0,65000.0,34218.0,34218.0,0.0,7800.0,42018.0,22982.0,35.36,основной товар (арт. tsi00016)
651550828,2025-09-25 09:14:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
660201108,2025-10-03 14:01:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654886073,2025-09-28 13:32:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
652827717,2025-09-26 12:55:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
666004991,2025-10-08 18:48:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654958030,2025-09-28 14:35:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
660203106,2025-10-03 14:02:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666005997,2025-10-08 18:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660868436,2025-10-04 08:22:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
666005939,2025-10-08 18:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
654968839,2025-09-28 14:49:00.000,Туалетный столик Lux белый с белой столещницей 80x40x75 см 2ЯЩ,tsi00043,929902224,product,1.0,100000.0,0.0,0,100000.0,0.0,0.0,0.0,12000.0,12000.0,88000.0,88.0,не найдена
673812552,2025-10-15 11:36:00.000,Туалетный столик Грандис белый круглый 120x45x150 см,tsi00004,695409733,product,1.0,69000.0,0.0,0,69000.0,35580.0,35580.0,0.0,8280.0,43860.0,25140.0,36.43,товар
660917166,2025-10-04 09:15:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
666006615,2025-10-08 18:46:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
667772575,2025-10-10 11:42:00.000,Туалетный столик Гламур слоновая кость с подстветкой 120x45x150 см,tsi00001,484766186,product,1.0,79000.0,0.0,0,79000.0,35820.0,35820.0,0.0,9480.0,45300.0,33700.0,42.66,товар
655172471,2025-09-28 18:00:00.000,Тумба прикроватная Киото 3Я темно-серый 40х40x60 см,tsi00067,546673412,product,1.0,65000.0,0.0,0,65000.0,0.0,0.0,0.0,7800.0,7800.0,57200.0,88.0,не найдена
666007660,2025-10-08 18:46:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660983539,2025-10-04 10:21:00.000,Комплект Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,694752649,bundle,1.0,75000.0,0.0,0,75000.0,47000.0,47000.0,0.0,13031.0,60031.0,14969.0,19.96,основной товар (арт. tsi00002)
666009818,2025-10-08 18:50:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
661710200,2025-10-04 22:19:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,16519.0,63519.0,13481.0,17.51,товар
661499431,2025-10-04 18:50:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
655136107,2025-09-28 17:23:00.000,Туалетный столик Гламур белый с подсветкой 120x45x150 см,tsi00003,884847947,product,1.0,79000.0,0.0,0,79000.0,48400.0,48400.0,0.0,9480.0,57880.0,21120.0,26.73,товар
670679493,2025-10-12 18:43:00.000,Туалетный столик Lux серый с белой столещницей 80x40x75см 1ЯЩ,tsi00040,302089545,product,1.0,120000.0,0.0,0,120000.0,0.0,0.0,0.0,14400.0,14400.0,105600.0,88.0,не найдена
659179908,2025-10-02 14:28:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,2.0,60000.0,0.0,0,120000.0,29301.0,58602.0,0.0,14400.0,73002.0,46998.0,39.16,товар
666010314,2025-10-08 18:47:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
WB4020367266,2025-10-15 13:50:00.000,Кресло качалка Rina коричневый 100x62x37см,tsi00026,448868646,product,1.0,10456.0,0.0,0,10456.0,28700.0,28700.0,0.0,0.0,28700.0,-18244.0,-174.48,товар
661439640,2025-10-04 17:50:00.000,Система шкаф 4ДСандора белый без зеркал (2 коробки),tsi00033,794400043,product,1.0,106431.0,0.0,0,106431.0,75643.0,75643.0,0.0,20050.72,95693.72,10737.28,10.09,товар
666010669,2025-10-08 18:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
655482323,2025-09-28 22:34:00.000,Туалетный столик Блик темно-серый со светлыми ящиками 120x45x150 см,tsi00005,488865828,product,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,товар
662160366,2025-10-05 12:17:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
666010705,2025-10-08 18:49:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
663512716,2025-10-06 15:36:00.000,Туалетный столик Lux белый с белой столещницей 80x40x75 см 2ЯЩ,tsi00043,929902224,product,1.0,120000.0,0.0,0,120000.0,0.0,0.0,0.0,14400.0,14400.0,105600.0,88.0,не найдена
662728992,2025-10-05 20:57:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
665832461,2025-10-08 15:53:00.000,"TURAN зеркало Baggy зеркало 630083235 70x90 см, настольное",tsi00150,630083235,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
655529801,2025-09-28 23:56:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
668027982,2025-10-10 15:25:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
655887531,2025-09-29 11:48:00.000,Тумба прикроватная Вивьен серая 50x40x40см,tsi00018,526450247,product,2.0,35000.0,0.0,0,70000.0,22467.0,44934.0,0.0,8400.0,53334.0,16666.0,23.81,товар
668028713,2025-10-10 15:25:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668032354,2025-10-10 15:25:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
655847716,2025-09-29 11:09:00.000,Туалетный столик Lux серый с черной столешницей 80x40x75см 2ЯЩ,tsi00024,805128174,product,1.0,120000.0,0.0,0,120000.0,50661.0,50661.0,0.0,14400.0,65061.0,54939.0,45.78,товар
668032442,2025-10-10 15:26:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
673108827,2025-10-14 18:53:00.000,"Туалетный столик Аурелия 1Я 93x40x97 см, МДФ",tsi00118,495338084,product,1.0,140000.0,0.0,0,140000.0,0.0,0.0,0.0,16800.0,16800.0,123200.0,88.0,не найдена
668033324,2025-10-10 15:26:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
655903580,2025-09-29 12:05:00.000,Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,228327222,product,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,товар
666804850,2025-10-09 13:47:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666805462,2025-10-09 13:46:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660188159,2025-10-03 13:46:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664941209,2025-10-07 19:52:00.000,Туалетный столик Lux белый с белой столещницей 80x40x75 см 2ЯЩ,tsi00043,929902224,product,1.0,120000.0,0.0,0,120000.0,0.0,0.0,0.0,14400.0,14400.0,105600.0,88.0,не найдена
666809135,2025-10-09 13:47:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
666801985,2025-10-09 13:46:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660185362,2025-10-03 13:47:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
674013436,2025-10-15 14:29:00.000,Комплект Туалетный столик Блик светло серый с темными ящиками 120x45x150 см,tsi00022,138785115,bundle,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,основной товар (арт. tsi00022)
664894359,2025-10-07 19:15:00.000,Туалетный столик Блик темно-серый со светлыми ящиками 120x45x150 см,tsi00005,488865828,product,1.0,79000.0,0.0,0,79000.0,48500.0,48500.0,0.0,9480.0,57980.0,21020.0,26.61,товар
655960365,2025-09-29 12:55:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,9240.0,56240.0,20760.0,26.96,товар
666810088,2025-10-09 13:46:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
673710194,2025-10-15 09:58:00.000,"Tokyo 402464826, 40x60x40 см, белый",tsi00144,402464826,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660187285,2025-10-03 13:47:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
660188390,2025-10-03 13:48:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
656030486,2025-09-29 14:04:00.000,"Раскладушка темно-серый 28x66x178 см (полосатая раскладушка, матрас серый объемный )",tsi00010,372952939,product,1.0,41500.0,0.0,0,41500.0,20519.0,20519.0,0.0,6883.0,27402.0,14098.0,33.97,товар
668028773,2025-10-10 15:26:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
672763771,2025-10-14 13:35:00.000,Тумба прикроватная Киото 2Я бежевый 40х40x48см,tsi00017,592114013,product,1.0,60000.0,0.0,0,60000.0,29301.0,29301.0,0.0,7200.0,36501.0,23499.0,39.16,товар
668029991,2025-10-10 15:27:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
668034240,2025-10-10 15:27:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
656234858,2025-09-29 17:41:00.000,Туалетный столик Гламур белый без подсветки 120x45x150 см,tsi00002,708534133,product,1.0,77000.0,0.0,0,77000.0,47000.0,47000.0,0.0,16519.0,63519.0,13481.0,17.51,товар
668034148,2025-10-10 15:26:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
664569951,2025-10-07 14:10:00.000,Ложка 30363001_004776000 розовый 1 шт,tsi00149,137640051_956085500,product,1.0,10.0,0.0,0,10.0,0.0,0.0,0.0,1.2,1.2,8.8,88.0,не найдена
