Номер заказа,Выручка,Себестоимость товаров,Доставка,Комиссия МП,ПОЛНАЯ себестоимость,НДС,Чистая прибыль,Рентабельность %,Количество товаров,Себестоимость доступна
672746158,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
670203100,52000.0,29301.0,0,6240.0,35541.0,0.0,16459.0,31.65,1,Да
666927371,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647949333,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
666873836,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666928527,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647941297,79000.0,35820.0,0,16759.0,52579.0,0.0,26421.0,33.44,1,Да
667955746,115000.0,50661.0,0,13800.0,64461.0,0.0,50539.0,43.95,1,Да
663395628,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666929394,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667963094,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
674086296,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
663397582,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666587842,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666930243,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673635083,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
648110626,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
668922019,54900.0,30213.0,0,6588.0,36801.0,0.0,18099.0,32.97,1,Да
666592392,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663395688,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673638141,10.0,30213.0,0,1.2,30214.2,0.0,-30204.2,-302042.0,1,Да
663395791,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666965449,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
648373211,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666587926,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663395894,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673634959,10.0,30213.0,0,1.2,30214.2,0.0,-30204.2,-302042.0,1,Да
666594206,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
648326011,195000.0,0.0,0,30679.0,30679.0,0.0,164321.0,84.27,1,Да
664553962,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663396849,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665451837,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
671470129,115000.0,50661.0,0,13800.0,64461.0,0.0,50539.0,43.95,1,Да
666593432,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664555818,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666821846,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
661540875,65000.0,0.0,0,7800.0,7800.0,0.0,57200.0,88.0,1,Да
648365768,79000.0,35820.0,0,9480.0,45300.0,0.0,33700.0,42.66,1,Да
664559065,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666821899,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665705849,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
648469719,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
664560028,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666822793,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667282778,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
659285826,168235.0,0.0,0,20188.2,20188.2,0.0,148046.8,88.0,1,Да
667137507,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667284718,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666825395,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665495409,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
665707691,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
648596881,243500.0,0.0,0,29220.0,29220.0,0.0,214280.0,88.0,1,Да
660200707,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667138481,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667288050,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666825520,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665708779,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672681962,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
667139434,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666966287,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660201793,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
648779427,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
667284824,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667140254,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666828222,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660206460,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673729163,77000.0,48400.0,0,9240.0,57640.0,0.0,19360.0,25.14,1,Да
667135802,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672038677,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
648735896,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
662441320,130000.0,68436.0,0,15600.0,84036.0,0.0,45964.0,35.36,1,Да
660204613,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667138559,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671403967,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
649037372,42000.0,30213.0,0,5040.0,35253.0,0.0,6747.0,16.06,1,Да
660203793,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667139660,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666967008,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660938583,110000.0,44934.0,0,13200.0,58134.0,0.0,51866.0,47.15,1,Да
667140302,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
649382174,81000.0,0.0,0,11623.0,11623.0,0.0,69377.0,85.65,1,Да
649322626,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
666627577,63000.0,34218.0,0,7560.0,41778.0,0.0,21222.0,33.69,1,Да
667080915,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664590750,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666967328,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
649342507,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
667081940,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
649482561,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
667082784,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
649482562,55000.0,0.0,0,6600.0,6600.0,0.0,48400.0,88.0,1,Да
667086103,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672145517,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
667084469,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
649631835,130000.0,0.0,0,15600.0,15600.0,0.0,114400.0,88.0,1,Да
642764825,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666967419,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667634348,63000.0,34218.0,0,7560.0,41778.0,0.0,21222.0,33.69,1,Да
659247280,10.0,59613.0,0,1.2,59614.2,0.0,-59604.2,-596042.0,1,Да
667088048,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667088106,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666574708,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666968137,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666578340,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666579217,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666266870,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
666577801,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
659261308,20.0,58169.0,0,2.4,58171.4,0.0,-58151.4,-290757.0,1,Да
674208211,130000.0,0.0,0,15600.0,15600.0,0.0,114400.0,88.0,1,Да
668036678,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666968340,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668036733,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668038457,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664643217,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
668039321,110000.0,50661.0,0,17231.0,67892.0,0.0,42108.0,38.28,1,Да
668040287,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673670781,61500.0,23650.0,0,11411.0,35061.0,0.0,26439.0,42.99,1,Да
659544547,79000.0,35820.0,0,9480.0,45300.0,0.0,33700.0,42.66,1,Да
666968625,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668040242,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660185996,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666809807,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660186932,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666968514,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666816236,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660193030,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666810760,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665995893,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666811974,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660191695,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665996800,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666812647,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660191795,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666968569,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665998798,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666812662,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671254050,53000.0,29301.0,0,6360.0,35661.0,0.0,17339.0,32.72,1,Да
665999809,77000.0,47000.0,0,9240.0,56240.0,0.0,20760.0,26.96,1,Да
WB4018926450,29810.0,12101.0,0,0.0,12101.0,0.0,17709.0,59.41,1,Да
644926020,65000.0,34218.0,0,7800.0,42018.0,0.0,22982.0,35.36,1,Да
666813329,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673570741,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
663866985,35100.0,20519.0,0,5891.0,26410.0,0.0,8690.0,24.76,1,Да
666001571,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666813355,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664197001,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
642638767,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
643300244,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
642089744,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666609824,115000.0,50661.0,0,13800.0,64461.0,0.0,50539.0,43.95,1,Да
666968789,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646750441,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
642222993,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
660749136,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666968721,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
669106755,55000.0,0.0,0,6600.0,6600.0,0.0,48400.0,88.0,1,Да
669106756,55000.0,29301.0,0,6600.0,35901.0,0.0,19099.0,34.73,1,Да
642322175,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
661176888,79000.0,0.0,0,9480.0,9480.0,0.0,69520.0,88.0,1,Да
666968848,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
661923119,75000.0,47000.0,0,13031.0,60031.0,0.0,14969.0,19.96,1,Да
667251265,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664579685,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672709994,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
642474607,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
667252267,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664579792,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
662071506,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667160690,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
664581193,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
662072076,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
642472551,79000.0,48500.0,0,13511.0,62011.0,0.0,16989.0,21.51,1,Да
666968932,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664582080,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
658886452,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
642576262,79000.0,48500.0,0,13511.0,62011.0,0.0,16989.0,21.51,1,Да
671434959,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
642881740,79000.0,48500.0,0,13511.0,62011.0,0.0,16989.0,21.51,1,Да
673607026,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
667712079,60000.0,0.0,0,7200.0,7200.0,0.0,52800.0,88.0,1,Да
668020780,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671440192,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
656804502,41500.0,16150.0,0,4980.0,21130.0,0.0,20370.0,49.08,1,Да
666969717,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
643243038,79000.0,35820.0,0,16759.0,52579.0,0.0,26421.0,33.44,1,Да
668025205,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666796814,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663911637,35100.0,20519.0,0,4212.0,24731.0,0.0,10369.0,29.54,1,Да
668026038,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660965331,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
643100586,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
665053305,120000.0,58602.0,0,14400.0,73002.0,0.0,46998.0,39.16,1,Да
666798381,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660963890,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668199023,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666960072,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668026073,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666799363,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
643372010,65000.0,0.0,0,7800.0,7800.0,0.0,57200.0,88.0,1,Да
660963942,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666801050,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668027097,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666801142,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
643426733,79000.0,35820.0,0,16759.0,52579.0,0.0,26421.0,33.44,1,Да
668027137,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666960853,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668020827,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
643499299,45990.0,16150.0,0,7421.8,23571.8,0.0,22418.2,48.75,1,Да
668022737,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663303962,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
660179323,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
668022803,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
643603803,79000.0,48400.0,0,16759.0,65159.0,0.0,13841.0,17.52,1,Да
659335950,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
666961079,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660811399,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
643675810,243500.0,0.0,0,29220.0,29220.0,0.0,214280.0,88.0,1,Да
665579803,79000.0,48500.0,0,16759.0,65259.0,0.0,13741.0,17.39,1,Да
662409983,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
643629389,69000.0,35580.0,0,12311.0,47891.0,0.0,21109.0,30.59,1,Да
666741680,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663402823,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666961487,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
658917952,69000.0,35580.0,0,8280.0,43860.0,0.0,25140.0,36.43,1,Да
643699154,70000.0,44934.0,0,8400.0,53334.0,0.0,16666.0,23.81,1,Да
663402912,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664567173,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666961760,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
643596119,69000.0,35580.0,0,12311.0,47891.0,0.0,21109.0,30.59,1,Да
663405840,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
WB3992844333,5178.0,12101.0,0,0.0,12101.0,0.0,-6923.0,-133.7,1,Да
669557765,75000.0,47000.0,0,13031.0,60031.0,0.0,14969.0,19.96,1,Да
658327175,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
669403010,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
668923913,41500.0,16150.0,0,6883.0,23033.0,0.0,18467.0,44.5,1,Да
664568257,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
643537891,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
670492253,77000.0,47000.0,0,9240.0,56240.0,0.0,20760.0,26.96,1,Да
664569041,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666961810,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654093932,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
663407558,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660215021,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667142975,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664567257,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668006825,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673881941,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
654272120,79000.0,35820.0,0,9480.0,45300.0,0.0,33700.0,42.66,1,Да
665714997,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663409463,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666596690,115000.0,50661.0,0,13800.0,64461.0,0.0,50539.0,43.95,1,Да
667143741,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660215111,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
668006860,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664568341,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666598130,115000.0,50661.0,0,13800.0,64461.0,0.0,50539.0,43.95,1,Да
665715846,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667144688,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666961894,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664569170,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663410118,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654222764,61500.0,23650.0,0,9283.0,32933.0,0.0,28567.0,46.45,1,Да
668009424,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665718945,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664562971,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667691889,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
668010333,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666924311,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665720400,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666920715,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654302318,65000.0,0.0,0,7800.0,7800.0,0.0,57200.0,88.0,1,Да
665721249,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
644068893,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666922519,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
662151353,81000.0,49551.0,0,11623.0,61174.0,0.0,19826.0,24.48,1,Да
665721105,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
645342884,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
667092390,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654337550,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
666783552,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646521879,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666923389,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
665721158,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667093320,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
646854732,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
654462374,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
665721316,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666785559,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667095079,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666962206,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
647747611,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
666787330,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667094365,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
648912835,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
667094481,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667514369,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
649870608,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
667643162,60000.0,29301.0,0,7200.0,36501.0,0.0,23499.0,39.16,1,Да
667095169,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
673023387,54900.0,30213.0,0,8491.0,38704.0,0.0,16196.0,29.5,1,Да
661448909,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
649917491,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
654613058,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
667098003,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654697753,79000.0,35820.0,0,9480.0,45300.0,0.0,33700.0,42.66,1,Да
667735319,120000.0,0.0,0,14400.0,14400.0,0.0,105600.0,88.0,1,Да
659460596,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666962756,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654642586,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
667185309,77000.0,47000.0,0,16519.0,63519.0,0.0,13481.0,17.51,1,Да
664548730,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663387860,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
672433229,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
666588230,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663391532,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654590221,79000.0,48400.0,0,9480.0,57880.0,0.0,21120.0,26.73,1,Да
664551323,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
655750838,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
656425969,106431.0,75643.0,0,20050.72,95693.72,0.0,10737.28,10.09,1,Да
663389873,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
666962907,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663394026,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
671617789,35100.0,20519.0,0,6115.0,26634.0,0.0,8466.0,24.12,1,Да
664555209,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
663393266,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
664553285,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654709006,120000.0,50661.0,0,14400.0,65061.0,0.0,54939.0,45.78,1,Да
664553242,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
654777490,140000.0,0.0,0,16800.0,16800.0,0.0,123200.0,88.0,1,Да
668761388,75000.0,48500.0,0,9000.0,57500.0,0.0,17500.0,23.33,1,Да
657867745,79000.0,48500.0,0,9480.0,57980.0,0.0,21020.0,26.61,1,Да
667128965,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667273723,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
674588388,77000.0,47000.0,0,9240.0,56240.0,0.0,20760.0,26.96,1,Да
666963281,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667276747,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
667129864,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
660194984,10.0,0.0,0,1.2,1.2,0.0,8.8,88.0,1,Да
